filename,filepath,width,height,depth,label,xmin,ymin,xmax,ymax
img_2669,train/images/img_2669.jpg,640,640,3,Phoenix,249,200,323,438
img_1406,train/images/img_1406.jpg,640,640,3,Phoenix,394,285,484,513
img_0718,train/images/img_0718.jpg,640,640,3,Sage,280,274,346,535
img_2127,train/images/img_2127.jpg,640,640,3,Jett,284,280,320,422
img_0730,train/images/img_0730.jpg,640,640,3,Jett,308,336,327,395
img_0056,train/images/img_0056.jpg,640,640,3,Phoenix,369,192,620,616
img_1348,train/images/img_1348.jpg,640,640,3,Jett,323,287,347,368
img_2641,train/images/img_2641.jpg,640,640,3,Phoenix,352,228,375,336
img_2655,train/images/img_2655.jpg,640,640,3,Phoenix,274,238,335,432
img_0042,train/images/img_0042.jpg,640,640,3,Brimstone,206,213,255,397
img_0042,train/images/img_0042.jpg,640,640,3,Sage,246,204,269,290
img_0724,train/images/img_0724.jpg,640,640,3,Sage,269,237,310,375
img_2133,train/images/img_2133.jpg,640,640,3,Brimstone,259,259,324,498
img_2133,train/images/img_2133.jpg,640,640,3,Jett,197,258,248,455
img_0917,train/images/img_0917.jpg,640,640,3,Phoenix,293,299,306,349
img_0917,train/images/img_0917.jpg,640,640,3,Jett,242,232,259,295
img_0903,train/images/img_0903.jpg,640,640,3,Jett,337,252,358,334
img_0903,train/images/img_0903.jpg,640,640,3,Sage,290,309,324,445
img_2682,train/images/img_2682.jpg,640,640,3,Phoenix,301,240,349,419
img_0081,train/images/img_0081.jpg,640,640,3,Phoenix,237,224,370,544
img_2696,train/images/img_2696.jpg,640,640,3,Phoenix,270,203,342,443
img_1176,train/images/img_1176.jpg,640,640,3,Sage,332,175,414,427
img_0268,train/images/img_0268.jpg,640,640,3,Phoenix,338,309,387,432
img_0268,train/images/img_0268.jpg,640,640,3,Jett,118,215,141,305
img_2319,train/images/img_2319.jpg,640,640,3,Jett,294,306,330,417
img_1610,train/images/img_1610.jpg,640,640,3,Brimstone,194,201,215,274
img_1610,train/images/img_1610.jpg,640,640,3,Jett,295,144,599,639
img_1604,train/images/img_1604.jpg,640,640,3,Jett,251,292,294,415
img_1162,train/images/img_1162.jpg,640,640,3,Phoenix,509,0,545,107
img_1162,train/images/img_1162.jpg,640,640,3,Jett,304,150,323,217
img_2443,train/images/img_2443.jpg,640,640,3,Sage,254,176,335,523
img_0254,train/images/img_0254.jpg,640,640,3,Phoenix,274,252,335,381
img_0254,train/images/img_0254.jpg,640,640,3,Jett,371,281,416,431
img_0532,train/images/img_0532.jpg,640,640,3,Phoenix,317,264,407,414
img_2325,train/images/img_2325.jpg,640,640,3,Jett,271,196,344,543
img_2331,train/images/img_2331.jpg,640,640,3,Brimstone,214,260,248,324
img_0526,train/images/img_0526.jpg,640,640,3,Jett,367,257,391,344
img_0526,train/images/img_0526.jpg,640,640,3,Sage,281,306,318,439
img_1638,train/images/img_1638.jpg,640,640,3,Jett,301,284,323,361
img_0240,train/images/img_0240.jpg,640,640,3,Phoenix,271,278,350,574
img_2457,train/images/img_2457.jpg,640,640,3,Jett,155,238,192,375
img_0297,train/images/img_0297.jpg,640,640,3,Phoenix,268,272,341,450
img_1189,train/images/img_1189.jpg,640,640,3,Sage,321,260,389,482
img_2480,train/images/img_2480.jpg,640,640,3,Phoenix,295,258,325,387
img_1837,train/images/img_1837.jpg,640,640,3,Jett,277,246,339,408
img_1823,train/images/img_1823.jpg,640,640,3,Brimstone,339,239,389,456
img_2494,train/images/img_2494.jpg,640,640,3,Phoenix,267,254,308,409
img_0283,train/images/img_0283.jpg,640,640,3,Sage,311,325,324,363
img_0283,train/images/img_0283.jpg,640,640,3,Brimstone,240,361,281,532
img_1002,train/images/img_1002.jpg,640,640,3,Jett,174,240,363,639
img_1764,train/images/img_1764.jpg,640,640,3,Jett,310,133,407,584
img_1770,train/images/img_1770.jpg,640,640,3,Brimstone,284,161,361,504
img_2279,train/images/img_2279.jpg,640,640,3,Phoenix,272,183,375,435
img_0308,train/images/img_0308.jpg,640,640,3,Jett,275,150,302,215
img_1016,train/images/img_1016.jpg,640,640,3,Phoenix,204,0,514,595
img_2537,train/images/img_2537.jpg,640,640,3,Phoenix,296,254,327,378
img_1758,train/images/img_1758.jpg,640,640,3,Brimstone,290,124,435,639
img_0446,train/images/img_0446.jpg,640,640,3,Jett,267,321,286,398
img_0446,train/images/img_0446.jpg,640,640,3,Phoenix,318,337,348,499
img_1980,train/images/img_1980.jpg,640,640,3,Jett,285,190,364,637
img_1980,train/images/img_1980.jpg,640,640,3,Brimstone,375,263,386,321
img_2245,train/images/img_2245.jpg,640,640,3,Jett,236,228,299,432
img_2523,train/images/img_2523.jpg,640,640,3,Phoenix,267,240,287,323
img_2292,train/images/img_2292.jpg,640,640,3,Brimstone,80,212,456,638
img_0485,train/images/img_0485.jpg,640,640,3,Sage,251,317,281,400
img_1943,train/images/img_1943.jpg,640,640,3,Brimstone,261,269,304,369
img_1957,train/images/img_1957.jpg,640,640,3,Jett,223,146,325,543
img_2286,train/images/img_2286.jpg,640,640,3,Jett,443,210,541,558
img_0678,train/images/img_0678.jpg,640,640,3,Phoenix,504,1,546,121
img_0678,train/images/img_0678.jpg,640,640,3,Jett,314,169,331,237
img_1566,train/images/img_1566.jpg,640,640,3,Brimstone,169,109,351,629
img_1200,train/images/img_1200.jpg,640,640,3,Phoenix,220,290,260,502
img_1200,train/images/img_1200.jpg,640,640,3,Jett,322,309,347,415
img_1214,train/images/img_1214.jpg,640,640,3,Jett,364,304,391,424
img_1214,train/images/img_1214.jpg,640,640,3,Sage,258,302,287,384
img_1572,train/images/img_1572.jpg,640,640,3,Sage,225,215,291,427
img_1572,train/images/img_1572.jpg,640,640,3,Jett,478,223,512,311
img_2053,train/images/img_2053.jpg,640,640,3,Jett,236,286,261,405
img_2053,train/images/img_2053.jpg,640,640,3,Sage,342,290,385,387
img_0644,train/images/img_0644.jpg,640,640,3,Phoenix,258,315,312,476
img_0122,train/images/img_0122.jpg,640,640,3,Sage,304,311,320,359
img_2735,train/images/img_2735.jpg,640,640,3,Phoenix,132,344,206,554
img_2721,train/images/img_2721.jpg,640,640,3,Phoenix,292,268,314,357
img_1228,train/images/img_1228.jpg,640,640,3,Brimstone,333,320,349,363
img_0136,train/images/img_0136.jpg,640,640,3,Phoenix,123,191,177,297
img_0888,train/images/img_0888.jpg,640,640,3,Brimstone,273,299,335,510
img_2047,train/images/img_2047.jpg,640,640,3,Phoenix,269,55,316,240
img_2047,train/images/img_2047.jpg,640,640,3,Sage,116,156,276,634
img_0863,train/images/img_0863.jpg,640,640,3,Phoenix,335,402,359,474
img_0863,train/images/img_0863.jpg,640,640,3,Jett,237,167,251,218
img_0877,train/images/img_0877.jpg,640,640,3,Jett,253,245,267,284
img_0877,train/images/img_0877.jpg,640,640,3,Phoenix,299,248,308,292
img_1599,train/images/img_1599.jpg,640,640,3,Brimstone,266,219,347,484
img_0687,train/images/img_0687.jpg,640,640,3,Jett,194,123,218,198
img_2090,train/images/img_2090.jpg,640,640,3,Jett,310,280,337,428
img_0693,train/images/img_0693.jpg,640,640,3,Sage,318,257,376,488
img_0693,train/images/img_0693.jpg,640,640,3,Brimstone,254,269,318,471
img_0692,train/images/img_0692.jpg,640,640,3,Phoenix,271,270,327,452
img_2085,train/images/img_2085.jpg,640,640,3,Brimstone,279,213,418,637
img_2091,train/images/img_2091.jpg,640,640,3,Phoenix,211,115,260,363
img_0686,train/images/img_0686.jpg,640,640,3,Jett,302,312,321,360
img_1598,train/images/img_1598.jpg,640,640,3,Brimstone,242,174,392,638
img_1598,train/images/img_1598.jpg,640,640,3,Jett,299,227,312,304
img_0876,train/images/img_0876.jpg,640,640,3,Phoenix,279,233,308,315
img_0876,train/images/img_0876.jpg,640,640,3,Jett,221,243,243,325
img_0862,train/images/img_0862.jpg,640,640,3,Jett,170,45,308,440
img_0862,train/images/img_0862.jpg,640,640,3,Sage,333,265,407,554
img_0137,train/images/img_0137.jpg,640,640,3,Sage,348,299,360,376
img_0137,train/images/img_0137.jpg,640,640,3,Jett,327,304,347,424
img_1229,train/images/img_1229.jpg,640,640,3,Jett,472,258,502,385
img_2720,train/images/img_2720.jpg,640,640,3,Phoenix,297,244,331,384
img_2046,train/images/img_2046.jpg,640,640,3,Brimstone,273,0,554,638
img_0889,train/images/img_0889.jpg,640,640,3,Phoenix,213,0,381,447
img_0651,train/images/img_0651.jpg,640,640,3,Sage,166,311,275,624
img_0645,train/images/img_0645.jpg,640,640,3,Phoenix,348,364,381,412
img_2052,train/images/img_2052.jpg,640,640,3,Sage,319,270,336,360
img_2734,train/images/img_2734.jpg,640,640,3,Phoenix,274,197,300,329
img_0123,train/images/img_0123.jpg,640,640,3,Phoenix,76,292,188,508
img_0123,train/images/img_0123.jpg,640,640,3,Jett,316,313,330,352
img_1215,train/images/img_1215.jpg,640,640,3,Sage,250,315,302,525
img_1573,train/images/img_1573.jpg,640,640,3,Brimstone,293,104,375,535
img_1567,train/images/img_1567.jpg,640,640,3,Phoenix,309,220,351,419
img_1201,train/images/img_1201.jpg,640,640,3,Brimstone,320,307,348,376
img_1201,train/images/img_1201.jpg,640,640,3,Sage,550,295,574,423
img_2708,train/images/img_2708.jpg,640,640,3,Phoenix,345,147,396,359
img_2287,train/images/img_2287.jpg,640,640,3,Jett,288,275,348,484
img_1956,train/images/img_1956.jpg,640,640,3,Jett,246,206,339,533
img_1942,train/images/img_1942.jpg,640,640,3,Brimstone,144,260,175,375
img_1942,train/images/img_1942.jpg,640,640,3,Jett,321,173,418,564
img_0484,train/images/img_0484.jpg,640,640,3,Sage,280,282,308,449
img_0484,train/images/img_0484.jpg,640,640,3,Brimstone,374,292,419,423
img_2293,train/images/img_2293.jpg,640,640,3,Brimstone,254,239,414,639
img_2293,train/images/img_2293.jpg,640,640,3,Jett,464,315,481,385
img_1995,train/images/img_1995.jpg,640,640,3,Brimstone,253,48,403,638
img_0453,train/images/img_0453.jpg,640,640,3,Sage,153,429,209,572
img_2522,train/images/img_2522.jpg,640,640,3,Phoenix,293,231,388,474
img_0335,train/images/img_0335.jpg,640,640,3,Jett,327,275,391,553
img_0321,train/images/img_0321.jpg,640,640,3,Phoenix,330,383,427,619
img_0321,train/images/img_0321.jpg,640,640,3,Jett,295,277,315,336
img_2536,train/images/img_2536.jpg,640,640,3,Phoenix,287,229,329,363
img_2250,train/images/img_2250.jpg,640,640,3,Brimstone,342,260,369,372
img_1981,train/images/img_1981.jpg,640,640,3,Brimstone,290,272,304,361
img_0447,train/images/img_0447.jpg,640,640,3,Jett,74,224,119,360
img_1759,train/images/img_1759.jpg,640,640,3,Sage,214,220,429,637
img_2278,train/images/img_2278.jpg,640,640,3,Jett,403,288,428,381
img_1771,train/images/img_1771.jpg,640,640,3,Brimstone,22,214,121,489
img_1771,train/images/img_1771.jpg,640,640,3,Jett,424,271,440,334
img_1017,train/images/img_1017.jpg,640,640,3,Phoenix,491,244,531,369
img_1017,train/images/img_1017.jpg,640,640,3,Jett,271,258,313,431
img_0309,train/images/img_0309.jpg,640,640,3,Jett,401,266,448,349
img_0309,train/images/img_0309.jpg,640,640,3,Phoenix,240,315,269,424
img_1003,train/images/img_1003.jpg,640,640,3,Phoenix,247,274,321,639
img_1003,train/images/img_1003.jpg,640,640,3,Jett,505,126,542,225
img_1765,train/images/img_1765.jpg,640,640,3,Sage,231,133,331,580
img_1822,train/images/img_1822.jpg,640,640,3,Brimstone,331,196,451,556
img_0282,train/images/img_0282.jpg,640,640,3,Jett,269,301,294,355
img_2495,train/images/img_2495.jpg,640,640,3,Phoenix,282,216,348,452
img_2481,train/images/img_2481.jpg,640,640,3,Phoenix,298,245,332,381
img_1188,train/images/img_1188.jpg,640,640,3,Jett,295,310,307,380
img_1188,train/images/img_1188.jpg,640,640,3,Phoenix,258,295,304,497
img_0296,train/images/img_0296.jpg,640,640,3,Phoenix,253,264,356,575
img_1836,train/images/img_1836.jpg,640,640,3,Sage,455,293,575,625
img_1639,train/images/img_1639.jpg,640,640,3,Brimstone,214,295,253,493
img_0527,train/images/img_0527.jpg,640,640,3,Sage,286,286,303,341
img_0527,train/images/img_0527.jpg,640,640,3,Brimstone,275,344,295,427
img_2330,train/images/img_2330.jpg,640,640,3,Sage,461,129,628,576
img_0241,train/images/img_0241.jpg,640,640,3,Jett,296,295,336,468
img_0255,train/images/img_0255.jpg,640,640,3,Brimstone,307,279,336,376
img_0255,train/images/img_0255.jpg,640,640,3,Sage,280,213,301,301
img_2442,train/images/img_2442.jpg,640,640,3,Brimstone,251,95,344,498
img_2442,train/images/img_2442.jpg,640,640,3,Jett,339,180,366,257
img_2324,train/images/img_2324.jpg,640,640,3,Jett,114,306,141,400
img_2324,train/images/img_2324.jpg,640,640,3,Brimstone,264,234,302,369
img_0533,train/images/img_0533.jpg,640,640,3,Jett,310,140,329,197
img_0269,train/images/img_0269.jpg,640,640,3,Jett,367,97,510,416
img_1611,train/images/img_1611.jpg,640,640,3,Jett,297,251,355,564
img_2697,train/images/img_2697.jpg,640,640,3,Phoenix,287,146,330,315
img_0080,train/images/img_0080.jpg,640,640,3,Sage,563,2,614,157
img_0094,train/images/img_0094.jpg,640,640,3,Jett,373,324,395,362
img_0094,train/images/img_0094.jpg,640,640,3,Phoenix,240,310,276,506
img_2683,train/images/img_2683.jpg,640,640,3,Phoenix,228,201,346,511
img_0902,train/images/img_0902.jpg,640,640,3,Sage,327,286,346,351
img_0916,train/images/img_0916.jpg,640,640,3,Phoenix,249,291,280,376
img_2654,train/images/img_2654.jpg,640,640,3,Phoenix,223,304,251,434
img_2132,train/images/img_2132.jpg,640,640,3,Jett,449,235,461,297
img_2132,train/images/img_2132.jpg,640,640,3,Sage,323,198,389,536
img_0725,train/images/img_0725.jpg,640,640,3,Jett,286,150,361,472
img_0725,train/images/img_0725.jpg,640,640,3,Sage,122,256,226,631
img_2126,train/images/img_2126.jpg,640,640,3,Brimstone,290,170,368,514
img_2640,train/images/img_2640.jpg,640,640,3,Phoenix,280,182,334,445
img_1349,train/images/img_1349.jpg,640,640,3,Sage,298,323,325,418
img_0057,train/images/img_0057.jpg,640,640,3,Jett,353,86,368,148
img_0057,train/images/img_0057.jpg,640,640,3,Phoenix,408,44,433,124
img_2668,train/images/img_2668.jpg,640,640,3,Phoenix,258,206,326,456
img_1361,train/images/img_1361.jpg,640,640,3,Jett,252,227,303,378
img_1407,train/images/img_1407.jpg,640,640,3,Jett,294,266,322,359
img_1413,train/images/img_1413.jpg,640,640,3,Jett,155,0,263,301
img_1375,train/images/img_1375.jpg,640,640,3,Brimstone,338,165,370,289
img_1405,train/images/img_1405.jpg,640,640,3,Phoenix,296,245,377,512
img_1363,train/images/img_1363.jpg,640,640,3,Jett,447,280,483,388
img_0069,train/images/img_0069.jpg,640,640,3,Phoenix,245,294,339,571
img_1377,train/images/img_1377.jpg,640,640,3,Sage,170,283,303,490
img_1411,train/images/img_1411.jpg,640,640,3,Jett,314,289,336,349
img_2118,train/images/img_2118.jpg,640,640,3,Jett,303,293,332,428
img_1439,train/images/img_1439.jpg,640,640,3,Jett,291,229,312,322
img_0727,train/images/img_0727.jpg,640,640,3,Jett,256,289,312,457
img_2130,train/images/img_2130.jpg,640,640,3,Brimstone,258,232,318,568
img_2656,train/images/img_2656.jpg,640,640,3,Phoenix,292,238,356,449
img_0041,train/images/img_0041.jpg,640,640,3,Brimstone,0,279,45,583
img_2642,train/images/img_2642.jpg,640,640,3,Phoenix,322,235,349,348
img_2124,train/images/img_2124.jpg,640,640,3,Sage,250,73,358,531
img_0733,train/images/img_0733.jpg,640,640,3,Brimstone,273,354,336,593
img_0900,train/images/img_0900.jpg,640,640,3,Phoenix,504,249,616,527
img_0900,train/images/img_0900.jpg,640,640,3,Jett,264,272,298,410
img_0082,train/images/img_0082.jpg,640,640,3,Brimstone,384,117,600,577
img_0082,train/images/img_0082.jpg,640,640,3,Sage,63,269,96,351
img_2695,train/images/img_2695.jpg,640,640,3,Phoenix,298,191,396,512
img_2681,train/images/img_2681.jpg,640,640,3,Phoenix,336,201,371,325
img_1388,train/images/img_1388.jpg,640,640,3,Brimstone,282,304,298,353
img_0928,train/images/img_0928.jpg,640,640,3,Jett,337,274,493,529
img_2468,train/images/img_2468.jpg,640,640,3,Phoenix,339,289,361,359
img_0519,train/images/img_0519.jpg,640,640,3,Brimstone,307,283,331,363
img_0519,train/images/img_0519.jpg,640,640,3,Sage,134,341,176,443
img_1607,train/images/img_1607.jpg,640,640,3,Brimstone,341,252,417,615
img_1613,train/images/img_1613.jpg,640,640,3,Brimstone,288,105,394,588
img_1175,train/images/img_1175.jpg,640,640,3,Sage,486,0,639,633
img_1175,train/images/img_1175.jpg,640,640,3,Jett,311,288,343,384
img_0243,train/images/img_0243.jpg,640,640,3,Sage,266,272,334,562
img_2454,train/images/img_2454.jpg,640,640,3,Sage,334,195,413,507
img_2332,train/images/img_2332.jpg,640,640,3,Sage,298,218,350,395
img_0531,train/images/img_0531.jpg,640,640,3,Jett,279,295,334,442
img_2326,train/images/img_2326.jpg,640,640,3,Phoenix,379,224,420,337
img_2440,train/images/img_2440.jpg,640,640,3,Brimstone,400,202,545,638
img_1149,train/images/img_1149.jpg,640,640,3,Phoenix,0,108,493,622
img_0257,train/images/img_0257.jpg,640,640,3,Jett,355,197,487,447
img_2497,train/images/img_2497.jpg,640,640,3,Phoenix,326,196,349,298
img_0280,train/images/img_0280.jpg,640,640,3,Phoenix,306,264,387,597
img_1820,train/images/img_1820.jpg,640,640,3,Brimstone,168,170,317,637
img_1834,train/images/img_1834.jpg,640,640,3,Brimstone,246,147,422,639
img_2483,train/images/img_2483.jpg,640,640,3,Phoenix,270,166,301,292
img_1015,train/images/img_1015.jpg,640,640,3,Phoenix,392,393,486,545
img_1773,train/images/img_1773.jpg,640,640,3,Sage,313,287,414,548
img_1767,train/images/img_1767.jpg,640,640,3,Sage,16,147,176,639
img_1767,train/images/img_1767.jpg,640,640,3,Phoenix,180,178,272,532
img_0479,train/images/img_0479.jpg,640,640,3,Phoenix,192,191,314,495
img_0479,train/images/img_0479.jpg,640,640,3,Jett,517,141,562,227
img_1001,train/images/img_1001.jpg,640,640,3,Jett,271,312,293,367
img_2508,train/images/img_2508.jpg,640,640,3,Phoenix,274,75,376,423
img_0337,train/images/img_0337.jpg,640,640,3,Jett,230,310,265,416
img_1029,train/images/img_1029.jpg,640,640,3,Sage,266,272,293,368
img_2520,train/images/img_2520.jpg,640,640,3,Phoenix,330,205,370,353
img_2246,train/images/img_2246.jpg,640,640,3,Sage,440,325,477,501
img_2246,train/images/img_2246.jpg,640,640,3,Phoenix,199,332,225,429
img_0451,train/images/img_0451.jpg,640,640,3,Jett,298,309,315,360
img_1997,train/images/img_1997.jpg,640,640,3,Brimstone,562,144,639,523
img_1997,train/images/img_1997.jpg,640,640,3,Jett,347,107,469,639
img_1983,train/images/img_1983.jpg,640,640,3,Jett,295,284,311,356
img_2252,train/images/img_2252.jpg,640,640,3,Sage,51,224,174,482
img_2252,train/images/img_2252.jpg,640,640,3,Phoenix,595,270,625,334
img_2534,train/images/img_2534.jpg,640,640,3,Phoenix,354,224,374,310
img_0323,train/images/img_0323.jpg,640,640,3,Phoenix,197,213,406,579
img_0323,train/images/img_0323.jpg,640,640,3,Jett,432,187,453,232
img_0492,train/images/img_0492.jpg,640,640,3,Jett,279,288,298,370
img_1954,train/images/img_1954.jpg,640,640,3,Jett,293,272,335,475
img_2285,train/images/img_2285.jpg,640,640,3,Brimstone,350,233,438,592
img_1940,train/images/img_1940.jpg,640,640,3,Brimstone,251,138,492,639
img_1940,train/images/img_1940.jpg,640,640,3,Jett,0,129,215,637
img_1798,train/images/img_1798.jpg,640,640,3,Phoenix,281,285,299,375
img_2078,train/images/img_2078.jpg,640,640,3,Jett,365,227,414,423
img_2078,train/images/img_2078.jpg,640,640,3,Sage,234,246,252,312
img_1571,train/images/img_1571.jpg,640,640,3,Brimstone,320,322,386,554
img_1217,train/images/img_1217.jpg,640,640,3,Jett,332,320,347,368
img_1217,train/images/img_1217.jpg,640,640,3,Phoenix,210,302,266,470
img_1203,train/images/img_1203.jpg,640,640,3,Sage,574,238,639,562
img_1203,train/images/img_1203.jpg,640,640,3,Jett,287,287,344,508
img_1565,train/images/img_1565.jpg,640,640,3,Jett,321,282,337,353
img_0653,train/images/img_0653.jpg,640,640,3,Jett,276,197,349,590
img_0653,train/images/img_0653.jpg,640,640,3,Sage,183,243,271,593
img_2044,train/images/img_2044.jpg,640,640,3,Brimstone,356,197,426,455
img_0135,train/images/img_0135.jpg,640,640,3,Sage,217,279,322,626
img_0121,train/images/img_0121.jpg,640,640,3,Phoenix,229,219,385,579
img_2736,train/images/img_2736.jpg,640,640,3,Phoenix,282,195,357,528
img_0647,train/images/img_0647.jpg,640,640,3,Phoenix,340,252,382,429
img_1559,train/images/img_1559.jpg,640,640,3,Brimstone,246,192,355,636
img_0860,train/images/img_0860.jpg,640,640,3,Phoenix,249,286,268,333
img_0860,train/images/img_0860.jpg,640,640,3,Jett,301,316,309,336
img_2087,train/images/img_2087.jpg,640,640,3,Sage,159,112,242,413
img_2087,train/images/img_2087.jpg,640,640,3,Phoenix,357,105,498,458
img_0690,train/images/img_0690.jpg,640,640,3,Phoenix,296,299,306,346
img_0690,train/images/img_0690.jpg,640,640,3,Jett,249,236,265,289
img_0684,train/images/img_0684.jpg,640,640,3,Phoenix,293,313,357,504
img_2093,train/images/img_2093.jpg,640,640,3,Sage,254,381,273,460
img_2093,train/images/img_2093.jpg,640,640,3,Jett,318,303,327,325
img_2092,train/images/img_2092.jpg,640,640,3,Jett,369,218,425,387
img_0685,train/images/img_0685.jpg,640,640,3,Sage,320,310,335,354
img_0691,train/images/img_0691.jpg,640,640,3,Phoenix,179,277,280,531
img_0849,train/images/img_0849.jpg,640,640,3,Phoenix,386,281,426,449
img_0849,train/images/img_0849.jpg,640,640,3,Jett,18,280,81,512
img_2086,train/images/img_2086.jpg,640,640,3,Jett,288,232,327,428
img_2086,train/images/img_2086.jpg,640,640,3,Brimstone,247,261,257,316
img_0861,train/images/img_0861.jpg,640,640,3,Phoenix,296,295,334,451
img_0861,train/images/img_0861.jpg,640,640,3,Jett,330,310,345,373
img_0875,train/images/img_0875.jpg,640,640,3,Phoenix,0,266,132,639
img_0875,train/images/img_0875.jpg,640,640,3,Jett,522,299,550,400
img_2737,train/images/img_2737.jpg,640,640,3,Phoenix,296,275,318,349
img_0120,train/images/img_0120.jpg,640,640,3,Phoenix,330,263,347,345
img_0120,train/images/img_0120.jpg,640,640,3,Jett,153,13,179,74
img_1558,train/images/img_1558.jpg,640,640,3,Jett,366,264,384,356
img_1558,train/images/img_1558.jpg,640,640,3,Brimstone,0,220,119,639
img_0646,train/images/img_0646.jpg,640,640,3,Jett,249,287,312,500
img_0646,train/images/img_0646.jpg,640,640,3,Sage,209,292,242,424
img_2051,train/images/img_2051.jpg,640,640,3,Brimstone,318,264,332,336
img_2045,train/images/img_2045.jpg,640,640,3,Brimstone,266,265,363,551
img_0652,train/images/img_0652.jpg,640,640,3,Phoenix,184,398,269,639
img_0134,train/images/img_0134.jpg,640,640,3,Jett,421,288,465,351
img_0134,train/images/img_0134.jpg,640,640,3,Sage,190,279,252,504
img_2723,train/images/img_2723.jpg,640,640,3,Phoenix,293,99,385,591
img_1564,train/images/img_1564.jpg,640,640,3,Brimstone,281,207,373,614
img_1570,train/images/img_1570.jpg,640,640,3,Brimstone,340,234,385,402
img_2079,train/images/img_2079.jpg,640,640,3,Jett,353,284,374,361
img_0108,train/images/img_0108.jpg,640,640,3,Brimstone,252,298,322,591
img_1216,train/images/img_1216.jpg,640,640,3,Jett,216,152,245,240
img_1216,train/images/img_1216.jpg,640,640,3,Phoenix,288,345,362,509
img_1941,train/images/img_1941.jpg,640,640,3,Phoenix,298,299,312,351
img_1941,train/images/img_1941.jpg,640,640,3,Sage,391,230,487,637
img_0487,train/images/img_0487.jpg,640,640,3,Sage,3,3,203,635
img_2290,train/images/img_2290.jpg,640,640,3,Sage,434,283,469,406
img_2290,train/images/img_2290.jpg,640,640,3,Phoenix,173,36,243,220
img_2284,train/images/img_2284.jpg,640,640,3,Jett,357,277,371,348
img_2284,train/images/img_2284.jpg,640,640,3,Brimstone,0,408,31,517
img_1955,train/images/img_1955.jpg,640,640,3,Jett,337,261,353,339
img_0493,train/images/img_0493.jpg,640,640,3,Brimstone,67,433,121,564
img_1969,train/images/img_1969.jpg,640,640,3,Brimstone,311,260,340,402
img_2253,train/images/img_2253.jpg,640,640,3,Brimstone,263,337,281,389
img_2253,train/images/img_2253.jpg,640,640,3,Jett,291,88,311,186
img_1982,train/images/img_1982.jpg,640,640,3,Sage,285,277,368,635
img_0444,train/images/img_0444.jpg,640,640,3,Sage,229,264,273,451
img_0444,train/images/img_0444.jpg,640,640,3,Jett,165,265,225,438
img_0322,train/images/img_0322.jpg,640,640,3,Phoenix,281,319,299,376
img_0322,train/images/img_0322.jpg,640,640,3,Jett,173,124,203,184
img_2535,train/images/img_2535.jpg,640,640,3,Phoenix,305,197,393,544
img_2521,train/images/img_2521.jpg,640,640,3,Phoenix,351,197,446,533
img_1028,train/images/img_1028.jpg,640,640,3,Phoenix,314,315,362,465
img_0336,train/images/img_0336.jpg,640,640,3,Jett,258,309,284,381
img_0336,train/images/img_0336.jpg,640,640,3,Phoenix,137,263,299,637
img_1996,train/images/img_1996.jpg,640,640,3,Brimstone,311,223,344,365
img_0450,train/images/img_0450.jpg,640,640,3,Sage,191,307,213,390
img_2247,train/images/img_2247.jpg,640,640,3,Sage,252,182,303,407
img_2247,train/images/img_2247.jpg,640,640,3,Phoenix,389,162,518,489
img_1766,train/images/img_1766.jpg,640,640,3,Phoenix,268,112,461,637
img_2509,train/images/img_2509.jpg,640,640,3,Phoenix,325,247,347,336
img_1000,train/images/img_1000.jpg,640,640,3,Brimstone,422,191,552,436
img_1000,train/images/img_1000.jpg,640,640,3,Sage,304,298,332,422
img_1014,train/images/img_1014.jpg,640,640,3,Sage,252,219,276,325
img_1014,train/images/img_1014.jpg,640,640,3,Brimstone,206,347,309,405
img_1772,train/images/img_1772.jpg,640,640,3,Jett,408,238,423,315
img_0295,train/images/img_0295.jpg,640,640,3,Jett,52,0,95,88
img_0281,train/images/img_0281.jpg,640,640,3,Sage,282,298,297,343
img_2496,train/images/img_2496.jpg,640,640,3,Phoenix,332,241,368,368
img_1821,train/images/img_1821.jpg,640,640,3,Sage,94,56,316,636
img_1809,train/images/img_1809.jpg,640,640,3,Jett,345,251,448,636
img_2327,train/images/img_2327.jpg,640,640,3,Brimstone,311,110,419,539
img_0530,train/images/img_0530.jpg,640,640,3,Brimstone,198,280,240,432
img_0256,train/images/img_0256.jpg,640,640,3,Sage,342,269,386,499
img_0256,train/images/img_0256.jpg,640,640,3,Jett,283,306,312,427
img_1148,train/images/img_1148.jpg,640,640,3,Brimstone,134,520,204,639
img_2455,train/images/img_2455.jpg,640,640,3,Jett,264,240,289,364
img_2455,train/images/img_2455.jpg,640,640,3,Sage,337,152,530,639
img_0242,train/images/img_0242.jpg,640,640,3,Sage,233,286,268,412
img_0524,train/images/img_0524.jpg,640,640,3,Phoenix,321,284,341,376
img_0524,train/images/img_0524.jpg,640,640,3,Jett,295,191,319,313
img_2333,train/images/img_2333.jpg,640,640,3,Brimstone,444,230,591,521
img_2333,train/images/img_2333.jpg,640,640,3,Jett,286,276,302,343
img_1612,train/images/img_1612.jpg,640,640,3,Brimstone,285,223,309,336
img_1174,train/images/img_1174.jpg,640,640,3,Phoenix,452,296,482,359
img_1174,train/images/img_1174.jpg,640,640,3,Jett,283,223,321,357
img_1160,train/images/img_1160.jpg,640,640,3,Jett,251,176,330,534
